Région,Ville,Nom du maire,Date de prise de fonction,URL,Téléphone,Email,Adresse Mairie
Grand-Est,Cirfontaines-en-Ornois (52230),Mme Annick VERRON,03/07/2020,https://www.mon-maire.fr/maire-de-cirfontaines-en-ornois-52,3 25 94 55 18,commune-de-cirfontaines@orange.fr,Mairie de Cirfontaines-en-Ornois 2 bis rue Gault 52230 Cirfontaines-en-Ornois
Grand-Est,Clamanges (51130),M. Jean-Luc FERRAND,18/05/2020,https://www.mon-maire.fr/maire-de-clamanges-51,3 26 66 44 48,mairiede.clamanges@orange.fr,Mairie de Clamanges 12 rue Jean Brion 51130 Clamanges
Grand-Est,Claudon (88410),M. Alain ROUSSEL,25/05/2020,https://www.mon-maire.fr/maire-de-claudon-88,3 29 09 02 60,mairie.claudon@orange.fr,Mairie de Claudon 17 rue de l'Église 88410 Claudon
Grand-Est,Clavy-Warby (08460),M. François JUSTINE,25/05/2020,https://www.mon-maire.fr/maire-de-clavy-warby-08,3 24 59 78 89,,Mairie de Clavy-Warby 2 place Saint-Mathieu 08460 Clavy-Warby
Grand-Est,Clayeures (54290),M. Christian CENDRE,03/07/2020,https://www.mon-maire.fr/maire-de-clayeures-54,3 83 72 59 52,mairie-de-clayeures@orange.fr,Mairie de Clayeures 3 rue de la Mairie 54290 Clayeures
Grand-Est,Cleebourg (67160),M. Serge STRAPPAZON,31/05/2020,https://www.mon-maire.fr/maire-de-cleebourg-67,3 88 94 52 23,mairie.cleebourg@wanadoo.fr,Mairie de Cleebourg 65 rue Principale 67160 Cleebourg
Grand-Est,Clefmont (52240),M. François CHITTARO,23/05/2020,https://www.mon-maire.fr/maire-de-clefmont-52,3 25 31 31 63,mairie-clefmont@orange.fr,Mairie de Clefmont 1 place de la Mairie 52240 Clefmont
Grand-Est,Clémery (54610),M. Jean-Claude GRASSER,27/05/2020,https://www.mon-maire.fr/maire-de-clemery-54,3 83 31 42 42,com.clemery@wanadoo.fr,Mairie de Clémery 9 rue du colombier 54610 Clémery
Grand-Est,Dampierre (10240),M. Guy BONCORPS,23/05/2020,https://www.mon-maire.fr/maire-de-dampierre-10,3 25 37 61 94,dampierre.mairie@orange.fr,Mairie de Dampierre 8 rue Gibert 10240 Dampierre
Grand-Est,Dampierre (52360),M. Jean-Louis COURTOUX,25/05/2020,https://www.mon-maire.fr/maire-de-dampierre-52,3 25 84 06 36,commune.dampierre@wanadoo.fr,Mairie de Dampierre 5 rue du Haut 52360 Dampierre
Grand-Est,Dampierre-au-Temple (51400),M. Lionel JOPPÉ,18/05/2020,https://www.mon-maire.fr/maire-de-dampierre-au-temple-51,3 26 67 55 52,mairie.dampierretemple@wanadoo.fr,Mairie de Dampierre-au-Temple 57 rue des Templiers 51400 Dampierre-au-Temple
Grand-Est,Dampierre-le-Château (51330),M. Maxime DAUSSEUR,18/05/2020,https://www.mon-maire.fr/maire-de-dampierre-le-chateau-51,3 26 60 82 87,,Mairie de Dampierre-le-Château Place de la Mairie 51330 Dampierre-le-Château
Grand-Est,Dampierre-sur-Moivre (51240),M. Julien VALENTIN,28/06/2020,https://www.mon-maire.fr/maire-de-dampierre-sur-moivre-51,3 26 66 55 50,dsm512@wanadoo.fr,Mairie de Dampierre-sur-Moivre 1 Grand'rue 51240 Dampierre-sur-Moivre
Grand-Est,Dampvitoux (54470),M. Damien DUSSOUL,27/05/2020,https://www.mon-maire.fr/maire-de-dampvitoux-54,3 82 22 05 72,commune.dampvitoux@orange.fr,Mairie de Dampvitoux 19 rue de la Mairie 54470 Dampvitoux
Grand-Est,Damrémont (52400),M. David VAURE,03/07/2020,https://www.mon-maire.fr/maire-de-damremont-52,3 25 90 82 00,commune-damremont@orange.fr,Mairie de Damrémont 2 rue Haute 52400 Damrémont
Grand-Est,Damvillers (55150),Mme Anne POSTAL,28/05/2020,https://www.mon-maire.fr/maire-de-damvillers-55,3 29 85 60 28,mairie-damvillers@wanadoo.fr,Mairie de Damvillers 3 place Liégeois 55150 Damvillers
Grand-Est,Dancevoir (52210),Mme Josette DEMANGEOT,25/05/2020,https://www.mon-maire.fr/maire-de-dancevoir-52,3 25 32 91 41,mairie.dancevoir@wanadoo.fr,Mairie de Dancevoir 32 rue de Verdun 52210 Dancevoir
Grand-Est,Dangolsheim (67310),M. Fabien BLAESS,31/05/2020,https://www.mon-maire.fr/maire-de-dangolsheim-67,3 88 49 34 15,mairie.dangolsheim@wanadoo.fr,Mairie de Dangolsheim 62 route du Vin 67310 Dangolsheim
Grand-Est,Écury-sur-Coole (51240),M. Marc DEFORGE,18/05/2020,https://www.mon-maire.fr/maire-de-ecury-sur-coole-51,9 72 99 40 80,mairie.ecurysurcoole@wanadoo.fr,Mairie de Écury-sur-Coole 1 rue de Nuisement 51240 Écury-sur-Coole
Grand-Est,Effincourt (52300),M. Jean-François VARNIER,03/07/2020,https://www.mon-maire.fr/maire-de-effincourt-52,3 25 94 02 08,mairie.effincourt@wanadoo.fr,Mairie de Effincourt 3 rue Saint-Bricaire 52300 Effincourt
Grand-Est,Eglingen (68720),M. Pierre SCHMITT,24/05/2020,https://www.mon-maire.fr/maire-de-eglingen-68,3 89 25 39 07,mairie.eglingen@orange.fr,"Mairie de Eglingen 19, rue Principale 68720 Eglingen"
Grand-Est,Éguelshardt (57230),M. Jean-Louis EIBEL,18/05/2020,https://www.mon-maire.fr/maire-de-eguelshardt-57,3 87 96 29 11,mairie.eguelshardt@tubeo.fr,Mairie de Éguelshardt 45 rue de l'Église 57230 Éguelshardt
Grand-Est,Éguilly-sous-Bois (10110),M. Pierre AUGENDRE,03/07/2020,https://www.mon-maire.fr/maire-de-eguilly-sous-bois-10,3 25 29 75 84,mairie.eguilly.sousbois@wanadoo.fr,Mairie de Éguilly-sous-Bois 13 rue Saint-Martin 10110 Éguilly-sous-Bois
Grand-Est,Eguisheim (68420),M. Claude CENTLIVRE,23/05/2020,https://www.mon-maire.fr/maire-de-eguisheim-68,3 89 41 21 78,contact@ville-eguisheim.fr,Mairie de Eguisheim 21 Grandrue 68420 Eguisheim
Grand-Est,Eichhoffen (67140),Mme Evelyne LAVIGNE,31/05/2020,https://www.mon-maire.fr/maire-de-eichhoffen-67,3 88 08 92 41,mairie@eichhoffen.fr,Mairie de Eichhoffen 2 place de la Mairie 67140 Eichhoffen
Grand-Est,Eincheville (57340),M. Julien CLAISER,18/05/2020,https://www.mon-maire.fr/maire-de-eincheville-57,3 87 86 38 49,communeeincheville@west-telecom.com,Mairie de Eincheville 10 rue de l'Église 57340 Eincheville
Grand-Est,Einvaux (54360),M. Renaud NOËL,28/05/2020,https://www.mon-maire.fr/maire-de-einvaux-54,3 83 72 53 05,deeinvaux@west-telecom.com,Mairie de Einvaux 18 rue Principale 54360 Einvaux
Grand-Est,Einville-au-Jard (54370),M. Marc VILLEMAN,23/05/2020,https://www.mon-maire.fr/maire-de-einville-au-jard-54,3 83 72 92 01,mairie.einville-au-jard@wanadoo.fr,Mairie de Einville-au-Jard 5 rue Karquel BP 12 54370 Einville-au-Jard
Grand-Est,Folschviller (57730),M. Didier ZIMNY,18/05/2020,https://www.mon-maire.fr/maire-de-folschviller-57,3 87 29 32 90,maire.folschviller@orange.fr,Mairie de Folschviller Rue d'Usson-du-Poitou BP 100 57730 Folschviller
Grand-Est,Fomerey (88390),M. Nicolas HUMBERT,26/05/2020,https://www.mon-maire.fr/maire-de-fomerey-88,3 29 38 35 52,mairie.fomerey@wanadoo.fr,Mairie de Fomerey 36 Grande rue 88390 Fomerey
Grand-Est,Fontaine (10200),M. Pascal LEMOINE,26/05/2020,https://www.mon-maire.fr/maire-de-fontaine-10,3 25 27 09 46,mairiefontaine@wanadoo.fr,Mairie de Fontaine 4 rue des Cannes 10200 Fontaine
Grand-Est,Fontaine-Denis-Nuisy (51120),Mme Nadine LEGRAS,18/05/2020,https://www.mon-maire.fr/maire-de-fontaine-denis-nuisy-51,3 26 80 21 04,commune.fontaine.denis@wanadoo.fr,Mairie de Fontaine-Denis-Nuisy 6 place de la Mairie 51120 Fontaine-Denis-Nuisy
Grand-Est,Fontaine-en-Dormois (51800),Mme Maryse SEIGNIER,18/05/2020,https://www.mon-maire.fr/maire-de-fontaine-en-dormois-51,3 26 60 41 02,maryse51dudormois@orange.fr,Mairie de Fontaine-en-Dormois Rue du Seigneur-Raoul-Buri 51800 Fontaine-en-Dormois
Grand-Est,Fontaine-les-Grès (10280),M. Ludovic VALLARCHER,03/07/2020,https://www.mon-maire.fr/maire-de-fontaine-les-gres-10,3 25 70 23 18,mairie.fontainelesgres@wanadoo.fr,Mairie de Fontaine-les-Grès 46 boulevard Doré 10280 Fontaine-les-Grès
Grand-Est,Fontaine-Mâcon (10400),M. Jean-Jacques BOYNARD,25/05/2020,https://www.mon-maire.fr/maire-de-fontaine-macon-10,3 25 39 94 98,mairie.fontaine.macon@wanadoo.fr,Mairie de Fontaine-Mâcon 30 route de Soligny 10400 Fontaine-Mâcon
Grand-Est,Fontaine-sur-Ay (51160),M. Francis FAGLIN,18/05/2020,https://www.mon-maire.fr/maire-de-fontaine-sur-ay-51,3 26 52 35 69,fontaine-sur-ay@wanadoo.fr,Mairie de Fontaine-sur-Ay 17 Grand'rue 51160 Fontaine-sur-Ay
Grand-Est,Fontaines-Saint-Clair (55110),M. Jean BROYART,25/05/2020,https://www.mon-maire.fr/maire-de-fontaines-saint-clair-55,3 29 80 83 07,mairie.fontainesaintclair@laposte.net,Mairie de Fontaines-Saint-Clair 2 rue du Petit-Paris 55110 Fontaines-Saint-Clair
Grand-Est,Fontaines-sur-Marne (52170),M. Jean MARCHANDET,26/05/2020,https://www.mon-maire.fr/maire-de-fontaines-sur-marne-52,3 25 94 46 03,fontaines-sur-marne.mairie@wanadoo.fr,Mairie de Fontaines-sur-Marne 2 rue du Moulin 52170 Fontaines-sur-Marne
Grand-Est,Goldbach-Altenbach (68760),M. Jonathan LERCH,25/05/2020,https://www.mon-maire.fr/maire-de-goldbach-altenbach-68,3 89 82 30 14,mairie.goldbach@wanadoo.fr,Mairie de Goldbach-Altenbach 35 rue Principale 68760 Goldbach-Altenbach
Grand-Est,Gomelange (57220),M. Christian Auguste Marie KOCH,18/05/2020,https://www.mon-maire.fr/maire-de-gomelange-57,3 87 35 70 56,mairie.gomelange@orange.fr,Mairie de Gomelange 9 place de l'Église 57220 Gomelange
Grand-Est,Gommersdorf (68210),M. Denis NASS,25/05/2020,https://www.mon-maire.fr/maire-de-gommersdorf-68,3 89 07 21 40,mairie.gommersdorf@wanadoo.fr,Mairie de Gommersdorf 5 rue de Cernay 68210 Gommersdorf
Grand-Est,Gomont (08190),M. Jean Luc ROUSSEAU,26/05/2020,https://www.mon-maire.fr/maire-de-gomont-08,3 24 72 76 64,mairie.gomont@gmail.com,Mairie de Gomont Place André-Charlier 08190 Gomont
Grand-Est,Gondrecourt-Aix (54800),M. Hervé LACOLOMBE,27/05/2020,https://www.mon-maire.fr/maire-de-gondrecourt-aix-54,3 82 21 81 93,gondrecouma@west-telecom.com,Mairie de Gondrecourt-Aix Rue de la Mairie 54800 Gondrecourt-Aix
Grand-Est,Gondrecourt-le-Château (55130),M. Daniel RENAUDEAU,25/05/2020,https://www.mon-maire.fr/maire-de-gondrecourt-le-chateau-55,3 29 89 63 38,mairie.gondrecourt@wanadoo.fr,Mairie de Gondrecourt-le-Château 15 place de l'Hôtel-de-Ville 55130 Gondrecourt-le-Château
Grand-Est,Gondreville (54840),M. Raphaël ARNOULD,25/05/2020,https://www.mon-maire.fr/maire-de-gondreville-54,3 83 63 60 22,gondreville-mairie@orange.fr,Mairie de Gondreville 56 rue du Château-des-Princes BP 5 54840 Gondreville
Grand-Est,Gondrexange (57815),M. Alain STAUB,18/05/2020,https://www.mon-maire.fr/maire-de-gondrexange-57,3 87 25 00 41,mairie.gondrexange@wanadoo.fr,Mairie de Gondrexange 144 rue de l'Église 57815 Gondrexange
Grand-Est,Gondrexon (54450),Mme Sylvie KIPPEURT,26/05/2020,https://www.mon-maire.fr/maire-de-gondrexon-54,3 83 42 45 06,mairie.gondrexon@orange.fr,Mairie de Gondrexon 8 Grande rue 54450 Gondrexon
Grand-Est,Gorcy (54730),M. Bernard FONTAINE,23/05/2020,https://www.mon-maire.fr/maire-de-gorcy-54,3 82 26 80 11,mairie.gorcy@wanadoo.fr,Mairie de Gorcy 1 place Roland-Labbé 54730 Gorcy
Hauts-de-France,Abancourt (59268),Mme Françoise LAINE,03/07/2020,https://www.mon-maire.fr/maire-de-abancourt-59,3 27 79 90 44,mairieabancourt@wanadoo.fr,Mairie de Abancourt 22 Grand'rue 59268 Abancourt
Hauts-de-France,Abancourt (60220),M. Jean-Louis DOR,26/05/2020,https://www.mon-maire.fr/maire-de-abancourt-60,3 44 04 21 74,mairie.abancourt@wanadoo.fr,Mairie de Abancourt 18 rue Principale 60220 Abancourt
Hauts-de-France,Abbécourt (02300),M. René PÂRIS,26/05/2020,https://www.mon-maire.fr/maire-de-abbecourt-02,3 23 38 04 86,mairieabbecourt@wanadoo.fr,Mairie de Abbécourt Rue des Écoles 02300 Abbécourt
Hauts-de-France,Abbecourt (60430),M. Jean-Jacques ANTHÉAUME,26/05/2020,https://www.mon-maire.fr/maire-de-abbecourt-60,9 62 60 44 03,mairie@abbecourt.fr,Mairie de Abbecourt 26 rue de Courcelles BP 80009 60430 Abbecourt
Hauts-de-France,Abbeville (80100),M. Pascal DEMARTHE,23/06/2020,https://www.mon-maire.fr/maire-de-abbeville-80,3 22 25 43 43,contact@abbeville.fr,Mairie de Abbeville 1 place Max-Lejeune BP 20010 80100 Abbeville
Hauts-de-France,Abbeville-Saint-Lucien (60480),M. Vincent NOEL,23/05/2020,https://www.mon-maire.fr/maire-de-abbeville-saint-lucien-60,3 44 79 13 35,mairie.abbeville.st.lucien@orange.fr,Mairie de Abbeville-Saint-Lucien 1 rue de la Mairie 60480 Abbeville-Saint-Lucien
Hauts-de-France,Ablain-Saint-Nazaire (62153),M. Eric SEVIN,26/05/2020,https://www.mon-maire.fr/maire-de-ablain-saint-nazaire-62,3 21 45 28 30,mairie@ablain-st-nazaire.com,Mairie de Ablain-Saint-Nazaire 78 rue Marcel-Lancino 62153 Ablain-Saint-Nazaire
Hauts-de-France,Ablaincourt-Pressoir (80320),M. Dany DOMONT,25/05/2020,https://www.mon-maire.fr/maire-de-ablaincourt-pressoir-80,3 22 83 97 40,mairieablaincourt@wanadoo.fr,Mairie de Ablaincourt-Pressoir Rue du 14-Juillet 80320 Ablaincourt-Pressoir
Hauts-de-France,Ablainzevelle (62116),M. Jean-François LALY,27/05/2020,https://www.mon-maire.fr/maire-de-ablainzevelle-62,3 21 73 08 95,mairie.ablainzevelle@wanadoo.fr,Mairie de Ablainzevelle 10 rue Saint-Pierre 62116 Ablainzevelle
Hauts-de-France,Abscon (59215),M. Patrick KOWALCZYK,26/05/2020,https://www.mon-maire.fr/maire-de-abscon-59,3 27 36 33 99,mairieabscon@gmail.com,Mairie de Abscon 1 rue Pasteur BP 1 59215 Abscon
Hauts-de-France,Aux Marais (60000),M. Christophe TABARY,25/05/2020,https://www.mon-maire.fr/maire-de-aux-marais-60,3 44 48 21 64,mairie.aux.marais@orange.fr,Mairie de Aux Marais Rue du 15-Janvier-1954 60000 Aux Marais
Hauts-de-France,Auxi-le-Château (62390),M. Henri DEJONGHE,26/05/2020,https://www.mon-maire.fr/maire-de-auxi-le-chateau-62,3 21 04 02 03,mairie@auxilechateau.fr,Mairie de Auxi-le-Château Place de l'Hôtel-de-Ville 62390 Auxi-le-Château
Hauts-de-France,Avelesges (80270),M. Thierry Henri Stanislas HÉBERT,27/05/2020,https://www.mon-maire.fr/maire-de-avelesges-80,3 22 29 29 96,mairieavelesges@orange.,"Mairie de Avelesges 26, rue du Général-Leclerc 80270 Avelesges"
Hauts-de-France,Avelin (59710),M. José ROUCOU,18/05/2020,https://www.mon-maire.fr/maire-de-avelin-59,3 20 62 01 01,mairie@mairie-avelin.fr,Mairie de Avelin Place Guillaume-des-Rotours 59710 Avelin
Hauts-de-France,Aveluy (80300),M. Christophe BUISSET,23/05/2020,https://www.mon-maire.fr/maire-de-aveluy-80,3 22 75 15 09,mairie.aveluy@wanadoo.fr,Mairie de Aveluy 5 bis rue de l'Église 80300 Aveluy
Hauts-de-France,Averdoingt (62127),M. Damien MONTEL,25/05/2020,https://www.mon-maire.fr/maire-de-averdoingt-62,3 21 03 03 84,mairie.averdoingt@nordnet.fr,Mairie de Averdoingt 2 La place 62127 Averdoingt
Hauts-de-France,Avesnelles (59440),M. Antoine BADIDI,04/07/2020,https://www.mon-maire.fr/maire-de-avesnelles-59,3 27 61 14 01,mairie@avesnelles.fr,Mairie de Avesnelles Place Marcel-Hardy BP 5 59440 Avesnelles
Hauts-de-France,Avesnes (62650),M. Gauthier BENOÎT,28/05/2020,https://www.mon-maire.fr/maire-de-avesnes-62,3 21 05 37 72,mairie.avesnesaumont@wanadoo.fr,Mairie de Avesnes Rue de lÉglise 62650 Avesnes
Hauts-de-France,Avesnes-Chaussoy (80140),M. Benoît BEAUCOURT,23/05/2020,https://www.mon-maire.fr/maire-de-avesnes-chaussoy-80,3 22 25 15 11,mairie.avesnes-chaussoy@laposte.net,Mairie de Avesnes-Chaussoy 25 rue Principale 80140 Avesnes-Chaussoy
Hauts-de-France,Avesnes-le-Comte (62810),M. Sébastien BERTOUT,03/07/2020,https://www.mon-maire.fr/maire-de-avesnes-le-comte-62,3 21 60 67 00,mairie.avesnes@orange.fr,Mairie de Avesnes-le-Comte 1 rue Neuve BP 7 62810 Avesnes-le-Comte
Hauts-de-France,Berteaucourt-les-Dames (80850),M. Dominique MOREL,23/05/2020,https://www.mon-maire.fr/maire-de-berteaucourt-les-dames-80,3 22 52 90 17,mairie.berteaucourt-les-dames@laposte.net,Mairie de Berteaucourt-les-Dames 90 rue Eugène-Letocart 80850 Berteaucourt-les-Dames
Hauts-de-France,Berteaucourt-lès-Thennes (80110),M. Michel BOUCHER,27/05/2020,https://www.mon-maire.fr/maire-de-berteaucourt-les-thennes-80,3 22 42 26 97,mairie.berteaucourt-les-thennes@wanadoo.fr,Mairie de Berteaucourt-lès-Thennes 27 rue Jules-Ferry 80110 Berteaucourt-lès-Thennes
Hauts-de-France,Berthecourt (60370),Mme Lydia BORDERES,27/05/2020,https://www.mon-maire.fr/maire-de-berthecourt-60,3 44 07 54 92,mairieberthecourt@orange.fr,Mairie de Berthecourt 30 rue du Château 60370 Berthecourt
Hauts-de-France,Berthen (59270),M. Régis DONDEYNE,26/05/2020,https://www.mon-maire.fr/maire-de-berthen-59,3 28 42 50 85,mairiedeberthen@wanadoo.fr,Mairie de Berthen Chemin de la Mairie 59270 Berthen
Hauts-de-France,Berthenicourt (02240),M. Vincent VANSTEENBERGHE,27/05/2020,https://www.mon-maire.fr/maire-de-berthenicourt-02,3 23 05 43 22,berthenicourt@laposte.net,Mairie de Berthenicourt 10 Grande rue 02240 Berthenicourt
Hauts-de-France,Bertincourt (62124),M. Bernard BRONNIART,26/05/2020,https://www.mon-maire.fr/maire-de-bertincourt-62,3 21 73 32 08,commune.bertincourt@wanadoo.fr,Mairie de Bertincourt Place du Général-de-Gaulle 62124 Bertincourt
Hauts-de-France,Bertrancourt (80560),M. Patrick SCHRICKE,25/05/2020,https://www.mon-maire.fr/maire-de-bertrancourt-80,3 22 76 21 04,mairiebertrancourt@wanadoo.fr,Mairie de Bertrancourt Rue des Échevins 80560 Bertrancourt
Hauts-de-France,Bertricourt (02190),M. Hervé BOLLINNE,23/05/2020,https://www.mon-maire.fr/maire-de-bertricourt-02,3 23 21 37 73,,"Mairie de Bertricourt 1, rue Sainte-Geneviève 02190 Bertricourt"
Hauts-de-France,Bertry (59980),M. Jacques OLIVIER,23/05/2020,https://www.mon-maire.fr/maire-de-bertry-59,3 27 75 18 02,mairiedebertry@orange.fr,Mairie de Bertry 1 rue Léon-Gambetta 59980 Bertry
Hauts-de-France,Berzy-le-Sec (02200),M. Christian DEULCEUX,27/05/2020,https://www.mon-maire.fr/maire-de-berzy-le-sec-02,3 23 74 90 09,berzylesec.mairie@sfr.fr,Mairie de Berzy-le-Sec 1 place Roger-Ambroise 02200 Berzy-le-Sec
Hauts-de-France,Bray-lès-Mareuil (80580),Mme Maryse DUBOS,05/07/2020,https://www.mon-maire.fr/maire-de-bray-les-mareuil-80,3 22 24 62 92,commune.braylesmareuil@wanadoo.fr,Mairie de Bray-lès-Mareuil 8 Grande rue 80580 Bray-lès-Mareuil
Hauts-de-France,Bray-Saint-Christophe (02480),M. Benoît LEGRAND,23/05/2020,https://www.mon-maire.fr/maire-de-bray-saint-christophe-02,3 23 09 91 93,,Mairie de Bray-Saint-Christophe 2 rue de l'Eglise 02480 Bray-Saint-Christophe
Hauts-de-France,Bray-sur-Somme (80340),Mme Monique VAQUETTE,23/05/2020,https://www.mon-maire.fr/maire-de-bray-sur-somme-80,3 22 76 12 32,secretariat@ville-braysursomme.fr,Mairie de Bray-sur-Somme 2 place de la Liberté 80340 Bray-sur-Somme
Hauts-de-France,Braye (02880),Mme Géraldine FEBVAY LAUNE,26/05/2020,https://www.mon-maire.fr/maire-de-braye-02,3 23 54 86 90,commun-2-braye@orange.fr,Mairie de Braye 2 rue du Tilleul 02880 Braye
Hauts-de-France,Braye-en-Laonnois (02000),Mme Françoise PILLOY,28/05/2020,https://www.mon-maire.fr/maire-de-braye-en-laonnois-02,3 23 24 42 49,mairie.brayeenlaonnois@rlan.eu,Mairie de Braye-en-Laonnois 1 rue du 27e-BCA 02000 Braye-en-Laonnois
Hauts-de-France,Braye-en-Thiérache (02140),M. Bertrand DORGERE,23/05/2020,https://www.mon-maire.fr/maire-de-braye-en-thierache-02,3 23 98 12 29,mairie.braye.thierache@orange.fr,Mairie de Braye-en-Thiérache 9 rue Principale 02140 Braye-en-Thiérache
Hauts-de-France,Brebières (62117),M. Lionel DAVID,03/07/2020,https://www.mon-maire.fr/maire-de-brebieres-62,3 21 50 14 72,mairie@brebieres.com,Mairie de Brebières 18 place des Héros BP 90001 62117 Brebières
Hauts-de-France,Brécy (02210),M. Vincent VARNIER,04/07/2020,https://www.mon-maire.fr/maire-de-brecy-02,3 23 71 29 77,brecy02@wanadoo.fr,Mairie de Brécy Rue du Montcet 02210 Brécy
Hauts-de-France,Brégy (60440),M. Benoit HAQUIN,25/05/2020,https://www.mon-maire.fr/maire-de-bregy-60,3 44 94 00 70,mairie.de.bregy@orange.fr,Mairie de Brégy Place du Docteur-Gilbert 60440 Brégy
Hauts-de-France,Breilly (80470),M. Etienne PECQUET,23/05/2020,https://www.mon-maire.fr/maire-de-breilly-80,3 22 51 86 61,contact@breilly.fr,Mairie de Breilly 38 route Nationale 80470 Breilly
Hauts-de-France,Chacrise (02200),M. Arnaud DELATTRE,27/05/2020,https://www.mon-maire.fr/maire-de-chacrise-02,3 23 55 09 33,mairiedechacrise@orange.fr,Mairie de Chacrise Place de la Mairie 02200 Chacrise
Hauts-de-France,Chaillevois (02000),M. Philippe MIGNOT,23/05/2020,https://www.mon-maire.fr/maire-de-chaillevois-02,3 23 21 65 33,commune.chaillevois@wanadoo.fr,Mairie de Chaillevois 1 rue de l'Église 02000 Chaillevois
Hauts-de-France,Chalandry (02270),M. Jean DELVILLE,23/05/2020,https://www.mon-maire.fr/maire-de-chalandry-02,3 23 80 70 89,mairie.chalandry@wanadoo.fr,Mairie de Chalandry 9 rue de la Mairie 02270 Chalandry
Hauts-de-France,Chamant (60300),M. Philippe CHARRIER,23/05/2020,https://www.mon-maire.fr/maire-de-chamant-60,3 44 53 22 10,mairie@chamant.fr,Mairie de Chamant 21 rue Alain-de-Rothschild 60300 Chamant
Hauts-de-France,Chambly (60230),M. David LAZARUS,27/05/2020,https://www.mon-maire.fr/maire-de-chambly-60,1 39 37 44 00,information@ville-chambly.fr,Mairie de Chambly Place de l'Hôtel-de-Ville BP 10110 60230 Chambly
Hauts-de-France,Chambors (60240),M. Didier GOUGIBUS,25/05/2020,https://www.mon-maire.fr/maire-de-chambors-60,3 44 49 79 64,mairie-de-chambors@wanadoo.fr,Mairie de Chambors Place Jean-Marie-Gillouard 60240 Chambors
Hauts-de-France,Chambry (02000),M. Olivier JOSSEAUX,26/05/2020,https://www.mon-maire.fr/maire-de-chambry-02,3 23 23 03 55,mairie.chambry@wanadoo.fr,Mairie de Chambry 39 bis rue Jean-Jaurès 02000 Chambry
Hauts-de-France,Chamouille (02860),M. Francis LÉAUTÉ,26/05/2020,https://www.mon-maire.fr/maire-de-chamouille-02,3 23 24 73 93,mairiechamouille@wanadoo.fr,Mairie de Chamouille 1 rue de la Mairie 02860 Chamouille
Hauts-de-France,Champien (80700),M. Thierry GUERLE,26/05/2020,https://www.mon-maire.fr/maire-de-champien-80,3 22 88 34 06,mairie.champien@orange.fr,Mairie de Champien Grand'rue 80700 Champien
Hauts-de-France,Champs (02670),Mme Marie-Angéline TENAILLON,27/05/2020,https://www.mon-maire.fr/maire-de-champs-02,3 23 52 40 43,communedechamps@orange.fr,Mairie de Champs 17 rue de l'Église 02670 Champs
Hauts-de-France,Crépy-en-Valois (60800),M. Bruno FORTIER,04/07/2020,https://www.mon-maire.fr/maire-de-crepy-en-valois-60,3 44 59 44 44,contact@crepyenvalois.fr,Mairie de Crépy-en-Valois 2 avenue du Général-Leclerc 60800 Crépy-en-Valois
Hauts-de-France,Créquy (62310),M. Michael TALLEUX,27/05/2020,https://www.mon-maire.fr/maire-de-crequy-62,3 21 90 61 31,crequy.mairie@wanadoo.fr,Mairie de Créquy 2 rue de Torcy 62310 Créquy
Hauts-de-France,Crespin (59154),M. Alain DEE,26/05/2020,https://www.mon-maire.fr/maire-de-crespin-59,3 27 45 61 61,contact@mairie-de-crespin.fr,Mairie de Crespin 293 rue des Déportés 59154 Crespin
Hauts-de-France,Cressonsacq (60190),M. Hubert DOISY,25/05/2020,https://www.mon-maire.fr/maire-de-cressonsacq-60,3 44 51 83 78,cressonsacq.commune@orange.fr,Mairie de Cressonsacq 2 rue Neuve 60190 Cressonsacq
Hauts-de-France,Cressy-Omencourt (80190),M. Olivier DEPOURCQ,23/05/2020,https://www.mon-maire.fr/maire-de-cressy-omencourt-80,3 22 87 93 91,mairiecressy-omencourt@orange.fr,Mairie de Cressy-Omencourt Grande rue 80190 Cressy-Omencourt
